event_time,user_id,session_id,page_url,referrer_url,action,product_id,price,user_agent
2025-08-28 17:00:51,u00302,s019927,/thankyou,,purchase,sku00198,37.93,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-28 12:44:04,u01005,s022656,/category/sports?utm=ads&q=609,https://newsletter.mitienda.cl/campana,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-27 11:54:25,u01151,s025019,/cart,,checkout,sku00333,308.5,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-28 18:13:11,u03159,s013444,/home,https://newsletter.mitienda.cl/campana,view,,,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-28 15:52:23,u00722,s016781,/cart,https://partner-blog.com/review,checkout,sku00261,281.24,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-29 18:48:19,u03286,s001427,/checkout,,purchase,sku00039,157.59,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-29 12:21:18,u02085,s018956,/home,https://partner-blog.com/review,view,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-27 13:21:15,u01754,s020185,/category/home?utm=ads&q=324,https://www.instagram.com/ads/xyz,view,,,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-28 12:46:59,u01551,s005041,/category/electronics?utm=ads&q=439,https://www.instagram.com/ads/xyz,add_to_cart,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-28 18:37:23,u02314,s009043,/home,https://www.instagram.com/ads/xyz,view,,,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-29 15:22:13,u04502,s006089,/product,https://www.instagram.com/ads/xyz,view,sku00434,219.22,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-27 09:56:21,u04192,s003673,/checkout,https://www.instagram.com/ads/xyz,add_to_cart,sku00150,272.01,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-29 13:47:17,u02472,s022272,/category/sports,https://www.instagram.com/ads/xyz,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-27 14:31:46,u01959,s005864,/thankyou,,purchase,sku00353,370.9,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-28 18:15:44,u04452,s011550,/category/home,https://www.instagram.com/ads/xyz,view,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-29 14:57:56,u00707,s021405,/category/fashion?utm=seo&q=178,https://www.facebook.com/,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-29 17:16:02,u00563,s026575,/cart,https://partner-blog.com/review,view,sku00209,109.0,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-27 17:53:15,u01498,s003088,/category/fashion,https://www.google.com/search?q=tienda+online,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-29 12:08:55,u01302,s022058,/category/home?utm=seo&q=670,,view,,,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-27 11:55:22,u01216,s007773,/checkout,https://www.google.com/search?q=tienda+online,checkout,sku00171,133.25,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-27 18:32:24,u00517,s014481,/checkout,https://partner-blog.com/review,checkout,sku00100,346.95,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-28 11:26:44,u00084,s011384,/category/home?utm=seo&q=714,https://www.google.com/search?q=tienda+online,add_to_cart,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-27 15:11:20,u02022,s025113,/category/electronics?utm=seo&q=71,,add_to_cart,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-29 11:33:41,u04549,s025413,/search?utm=ads&q=485,,view,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-27 17:57:11,u02354,s001274,/category/sports?utm=email&q=457,,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-27 18:38:02,u04620,s006767,/product?utm=seo&q=827,https://www.google.com/search?q=tienda+online,view,sku00223,252.16,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-28 10:48:27,u03179,s025532,/category/home,https://www.instagram.com/ads/xyz,view,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-29 12:50:37,u01036,s026761,/cart,https://www.google.com/search?q=tienda+online,add_to_cart,sku00157,135.15,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-28 15:49:22,u04109,s015081,/category/home,https://www.facebook.com/,view,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-29 10:58:49,u03812,s012080,/category/electronics,https://newsletter.mitienda.cl/campana,view,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-29 17:08:36,u04866,s000097,/thankyou,https://www.facebook.com/,purchase,sku00044,465.13,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-29 13:30:03,u03168,s016653,/home,https://www.google.com/search?q=tienda+online,view,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-28 14:50:12,u02687,s026545,/category/home?utm=ads&q=70,https://newsletter.mitienda.cl/campana,checkout,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-28 16:33:29,u02206,s009829,/thankyou,https://www.instagram.com/ads/xyz,purchase,sku00179,248.8,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-29 10:18:21,u00936,s019761,/category/electronics,https://www.google.com/search?q=tienda+online,view,,,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-27 15:52:37,u04046,s026913,/thankyou,https://www.facebook.com/,purchase,sku00291,245.1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-28 11:36:34,u02016,s029218,/cart,https://partner-blog.com/review,checkout,sku00062,160.5,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-28 13:25:29,u03941,s015860,/category/home?utm=ads&q=453,https://www.facebook.com/,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-28 17:43:00,u02591,s014847,/product,https://www.instagram.com/ads/xyz,add_to_cart,sku00230,431.97,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-28 09:55:14,u02704,s010663,/category/electronics,https://www.instagram.com/ads/xyz,view,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-28 12:19:24,u04487,s006416,/thankyou,https://www.instagram.com/ads/xyz,purchase,sku00162,172.82,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-28 17:18:15,u00286,s026952,/checkout,https://newsletter.mitienda.cl/campana,add_to_cart,sku00123,237.45,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-28 17:09:59,u03854,s024018,/category/sports,https://partner-blog.com/review,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-29 18:25:57,u02887,s010999,/checkout,https://newsletter.mitienda.cl/campana,checkout,sku00451,182.2,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-27 11:36:40,u04458,s013756,/category/sports,,view,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-28 14:04:12,u04486,s023831,/category/sports,https://partner-blog.com/review,view,,,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-28 12:28:27,u04476,s001559,/category/sports?utm=ads&q=984,https://partner-blog.com/review,view,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-28 18:09:43,u04494,s024419,/category/sports?utm=email&q=651,https://www.facebook.com/,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-27 12:02:21,u03348,s026385,/cart,https://partner-blog.com/review,add_to_cart,sku00292,90.03,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-27 18:08:33,u03890,s025419,/category/electronics?utm=seo&q=845,,view,,,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-28 12:35:45,u01779,s000780,/category/fashion,https://www.google.com/search?q=tienda+online,checkout,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-27 16:09:45,u03009,s025546,/home,https://newsletter.mitienda.cl/campana,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-28 13:17:32,u01964,s008542,/checkout,https://newsletter.mitienda.cl/campana,checkout,sku00263,337.72,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-28 09:49:03,u02581,s029044,/thankyou,https://www.instagram.com/ads/xyz,purchase,sku00349,204.65,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-27 18:23:02,u01273,s010232,/category/home?utm=email&q=118,,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-28 17:26:36,u03867,s012417,/checkout,https://www.instagram.com/ads/xyz,purchase,sku00325,76.33,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-28 10:20:36,u00266,s002444,/category/electronics?utm=email&q=678,https://newsletter.mitienda.cl/campana,view,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-29 16:14:40,u01675,s024184,/cart,https://www.facebook.com/,view,sku00151,243.71,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-29 11:10:31,u01186,s026361,/category/sports?utm=ads&q=608,https://www.instagram.com/ads/xyz,view,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-27 13:05:35,u03609,s009506,/product?utm=ads&q=445,https://www.instagram.com/ads/xyz,view,sku00192,401.93,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-27 15:44:33,u03658,s012326,/home,https://newsletter.mitienda.cl/campana,view,,,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-29 13:04:20,u02996,s001711,/home,https://www.facebook.com/,view,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-28 16:00:24,u00200,s010380,/category/home,https://www.facebook.com/,view,,,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-28 10:48:10,u01238,s015780,/category/electronics?utm=seo&q=41,https://www.facebook.com/,view,,,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-28 14:48:44,u03737,s011140,/category/sports?utm=email&q=798,https://newsletter.mitienda.cl/campana,view,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-28 18:06:11,u00696,s010628,/home,,purchase,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-29 17:06:12,u01330,s017809,/category/electronics?utm=ads&q=894,https://www.google.com/search?q=tienda+online,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-28 17:58:35,u03309,s018714,/category/sports?utm=ads&q=225,https://partner-blog.com/review,add_to_cart,,,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-29 11:13:11,u00078,s003689,/category/electronics,https://www.instagram.com/ads/xyz,view,,,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-29 11:00:56,u00837,s017528,/home,,view,,,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-29 17:06:36,u02360,s014770,/category/fashion,https://www.instagram.com/ads/xyz,view,,,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-29 18:10:09,u00585,s027693,/category/sports?utm=seo&q=412,https://www.instagram.com/ads/xyz,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-29 16:01:04,u02421,s025435,/category/electronics?utm=seo&q=955,https://www.instagram.com/ads/xyz,view,,,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-29 14:52:21,u03989,s006564,/category/fashion?utm=ads&q=939,https://www.google.com/search?q=tienda+online,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-29 11:16:28,u01101,s020343,/search?utm=seo&q=524,https://www.instagram.com/ads/xyz,add_to_cart,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-28 16:35:31,u01783,s017999,/product?utm=seo&q=948,https://www.instagram.com/ads/xyz,view,sku00469,127.81,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-28 09:07:06,u03785,s015076,/home,,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-27 18:04:28,u00384,s026847,/category/sports?utm=ads&q=699,https://www.facebook.com/,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-29 15:38:32,u01652,s002548,/cart,https://www.google.com/search?q=tienda+online,view,sku00487,89.26,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-27 13:08:54,u02336,s029555,/product?utm=seo&q=881,https://newsletter.mitienda.cl/campana,view,sku00482,487.8,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-27 14:26:54,u00309,s023382,/checkout,https://newsletter.mitienda.cl/campana,checkout,sku00380,385.88,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-27 10:35:27,u01302,s009740,/category/fashion,https://newsletter.mitienda.cl/campana,view,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-28 11:52:08,u04929,s014966,/home,https://www.instagram.com/ads/xyz,view,,,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-29 17:50:11,u04170,s027311,/cart,,purchase,sku00311,259.41,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-29 10:10:06,u02505,s024187,/cart,,add_to_cart,sku00367,166.39,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-28 17:40:34,u04930,s017150,/thankyou,https://partner-blog.com/review,purchase,sku00102,414.08,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-28 18:25:22,u04141,s015212,/checkout,https://www.facebook.com/,add_to_cart,sku00414,83.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-28 10:11:46,u00885,s007512,/category/fashion?utm=ads&q=777,,view,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-27 15:18:30,u02173,s008303,/search,,add_to_cart,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-29 15:25:30,u04359,s021705,/category/sports?utm=ads&q=256,https://partner-blog.com/review,view,,,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-29 09:28:02,u04649,s029282,/search,https://www.google.com/search?q=tienda+online,view,,,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-28 15:46:49,u01498,s001053,/category/electronics,https://www.instagram.com/ads/xyz,view,,,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-29 12:18:10,u04995,s025235,/category/home,https://newsletter.mitienda.cl/campana,add_to_cart,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-29 13:17:52,u02457,s027731,/category/sports?utm=email&q=822,https://www.facebook.com/,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-27 09:48:04,u02796,s009916,/search,https://www.google.com/search?q=tienda+online,add_to_cart,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-29 10:41:05,u01391,s023220,/category/sports?utm=email&q=238,https://www.facebook.com/,view,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-29 13:38:24,u01837,s014889,/category/sports?utm=seo&q=234,https://www.google.com/search?q=tienda+online,view,,,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-28 10:07:29,u03352,s028386,/category/sports?utm=seo&q=121,https://www.facebook.com/,view,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-28 18:35:25,u01963,s026861,/category/home,https://www.instagram.com/ads/xyz,view,,,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-28 16:15:45,u01910,s000133,/cart,https://www.instagram.com/ads/xyz,add_to_cart,sku00087,486.95,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-27 18:25:52,u00165,s000624,/thankyou,https://www.google.com/search?q=tienda+online,checkout,sku00436,187.75,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-29 13:03:53,u02917,s005419,/checkout,https://www.facebook.com/,checkout,sku00375,457.08,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-29 10:32:16,u01233,s021120,/thankyou,https://newsletter.mitienda.cl/campana,checkout,sku00386,421.7,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-29 09:55:31,u03484,s027268,/checkout,https://www.facebook.com/,purchase,sku00087,436.59,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-28 10:54:44,u01172,s023800,/product,https://newsletter.mitienda.cl/campana,view,sku00414,184.78,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-27 16:08:06,u04971,s004815,/category/sports?utm=ads&q=256,https://www.google.com/search?q=tienda+online,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-28 09:30:42,u00646,s004166,/search?utm=seo&q=205,https://partner-blog.com/review,checkout,,,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-29 12:06:46,u01580,s010247,/cart,https://partner-blog.com/review,add_to_cart,sku00105,285.51,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-27 14:52:26,u01218,s026391,/category/fashion?utm=ads&q=808,https://newsletter.mitienda.cl/campana,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-27 16:50:18,u00979,s023707,/category/electronics?utm=seo&q=599,https://partner-blog.com/review,view,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-28 15:51:06,u00195,s023182,/search,https://partner-blog.com/review,view,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-27 11:59:08,u00573,s014622,/home,https://www.google.com/search?q=tienda+online,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-27 09:24:41,u03028,s025408,/category/fashion?utm=email&q=812,https://www.instagram.com/ads/xyz,view,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-29 13:39:06,u00246,s026537,/thankyou,https://newsletter.mitienda.cl/campana,checkout,sku00276,395.76,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-29 18:22:33,u04663,s018105,/checkout,https://partner-blog.com/review,add_to_cart,sku00469,186.99,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-27 12:15:32,u04282,s010041,/category/electronics?utm=ads&q=30,https://www.google.com/search?q=tienda+online,view,,,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-28 15:38:50,u03384,s018060,/cart,https://www.facebook.com/,purchase,sku00227,74.59,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-28 15:18:20,u04772,s023077,/category/electronics?utm=ads&q=274,https://www.facebook.com/,view,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-29 16:45:59,u01091,s026907,/home,https://www.instagram.com/ads/xyz,view,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-28 16:22:08,u00259,s011983,/category/home,https://partner-blog.com/review,view,,,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-29 15:51:28,u03330,s018932,/cart,https://www.instagram.com/ads/xyz,view,sku00059,410.72,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-28 09:36:57,u03844,s028100,/cart,,checkout,sku00239,295.35,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-28 14:44:25,u03989,s002749,/category/home,https://www.instagram.com/ads/xyz,add_to_cart,,,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-27 12:20:49,u00637,s027457,/category/fashion,,add_to_cart,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-27 09:09:53,u01787,s017728,/category/fashion?utm=ads&q=491,https://www.facebook.com/,view,,,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-28 10:29:36,u03126,s013304,/category/electronics?utm=ads&q=220,https://www.instagram.com/ads/xyz,view,,,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-29 12:49:09,u01566,s002891,/search,https://www.instagram.com/ads/xyz,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-27 16:17:00,u04359,s012366,/thankyou,https://www.facebook.com/,purchase,sku00367,334.75,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-29 17:17:04,u02340,s004325,/category/electronics,https://www.google.com/search?q=tienda+online,view,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-29 12:31:40,u02821,s023395,/category/sports,https://www.google.com/search?q=tienda+online,add_to_cart,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-28 12:49:33,u02306,s022122,/category/electronics,https://newsletter.mitienda.cl/campana,add_to_cart,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-27 14:57:57,u04301,s006474,/category/electronics?utm=seo&q=860,https://partner-blog.com/review,view,,,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-29 09:55:40,u02190,s026491,/checkout,https://www.instagram.com/ads/xyz,checkout,sku00010,426.37,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-28 13:05:59,u01145,s027855,/category/home?utm=email&q=786,https://partner-blog.com/review,view,,,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-28 17:33:54,u04048,s019035,/product?utm=email&q=407,https://www.google.com/search?q=tienda+online,add_to_cart,sku00058,170.64,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-29 15:29:02,u03242,s028088,/category/home?utm=ads&q=280,https://www.google.com/search?q=tienda+online,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-29 17:05:31,u03091,s026502,/cart,https://www.instagram.com/ads/xyz,checkout,sku00130,300.63,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-29 10:31:39,u01414,s002243,/cart,https://www.facebook.com/,add_to_cart,sku00486,220.6,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-28 10:47:43,u02062,s010114,/category/sports?utm=seo&q=950,https://www.google.com/search?q=tienda+online,view,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-27 16:43:08,u03582,s007435,/checkout,,checkout,sku00076,400.48,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-29 15:07:38,u04775,s014677,/category/fashion,https://www.facebook.com/,view,,,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-29 17:48:16,u01547,s011235,/category/fashion,,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-27 18:35:25,u01306,s021081,/category/home,https://www.instagram.com/ads/xyz,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-27 17:00:33,u02761,s004669,/thankyou,https://www.google.com/search?q=tienda+online,purchase,sku00096,135.6,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-28 16:22:21,u01419,s025341,/product?utm=seo&q=876,https://www.facebook.com/,view,sku00270,338.34,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-27 17:38:53,u01667,s024372,/cart,https://www.google.com/search?q=tienda+online,add_to_cart,sku00462,495.6,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-27 11:54:21,u02037,s008631,/home,https://www.instagram.com/ads/xyz,view,,,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-27 14:53:28,u00161,s024512,/category/electronics,,view,,,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-29 10:32:33,u00216,s005702,/cart,https://www.facebook.com/,add_to_cart,sku00371,71.94,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-27 11:26:33,u02064,s004943,/category/fashion?utm=ads&q=988,,view,,,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-27 09:38:38,u04706,s000499,/cart,https://partner-blog.com/review,add_to_cart,sku00417,494.07,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
